location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
,,,,26/12/2018,20Z,2.9,100%,1031.4 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,19Z,3.2,99%,1031.3 Hpa,340º (N),5.4,-,-,-,-,-,-,-,-
,,,,26/12/2018,18Z,4.0,99%,1030.8 Hpa,330º (NW),3.6,N/D,N/A,N/A,N/A,-,7.7,-,Fog
,,,,26/12/2018,17Z,4.9,95%,1030.4 Hpa,350º (N),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,16Z,6.6,88%,1029.7 Hpa,50º (NE),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,15Z,7.3,82%,1029.6 Hpa,60º (NE),3.6,5/8,-,-,CI,-,-,-,Cloudy
,,,,26/12/2018,14Z,7.5,80%,1029.5 Hpa,50º (NE),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,13Z,5.6,90%,1030.6 Hpa,360º (N),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,12Z,3.7,100%,1031.8 Hpa,340º (N),1.8,5/8,2/8 ST,-,CI,-,-,-,"Cloudy, fog or ice fog"
,,,,26/12/2018,11Z,2.3,100%,1033.0 Hpa,50º (NE),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,10Z,1.5,100%,1033.4 Hpa,120º (SE),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,09Z,1.3,100%,1033.2 Hpa,120º (SE),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,26/12/2018,08Z,1.2,100%,1032.6 Hpa,100º (E),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,07Z,1.3,100%,1032.4 Hpa,130º (SE),5.4,-,-,-,-,-,-,-,-
,,,,26/12/2018,06Z,1.5,100%,1032.0 Hpa,190º (S),3.6,N/D,N/A,N/A,N/A,Tr(12h),-,1.5,Fog
,,,,26/12/2018,05Z,1.8,100%,1031.4 Hpa,70º (E),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,04Z,1.8,100%,1031.7 Hpa,290º (W),1.8,-,-,-,-,Tr(1h),-,-,Drizzle or snow grains
,,,,26/12/2018,03Z,2.1,100%,1031.9 Hpa,340º (N),1.8,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,26/12/2018,02Z,2.1,100%,1031.7 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,01Z,2.5,100%,1031.4 Hpa,280º (W),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,00Z,2.5,100%,1031.5 Hpa,310º (NW),1.8,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,25/12/2018,23Z,2.8,100%,1031.8 Hpa,150º (SE),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,22Z,3.0,100%,1031.2 Hpa,0º (N),0.0,-,-,-,-,-,-,-,-
,,,,25/12/2018,21Z,3.2,99%,1031.2 Hpa,140º (SE),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,25/12/2018,20Z,3.9,99%,1030.9 Hpa,170º (S),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,19Z,4.4,99%,1030.8 Hpa,200º (S),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,18Z,4.8,95%,1030.2 Hpa,240º (SW),5.4,6/8,6/8 ST,-,-,-,9.9,-,"Cloudy, mist"
,,,,25/12/2018,17Z,6.0,93%,1029.4 Hpa,200º (S),7.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,16Z,7.7,87%,1028.7 Hpa,210º (SW),7.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,15Z,9.9,73%,1027.3 Hpa,200º (S),1.8,6/8,-,3/8 AC,CI/CS,-,-,-,Cloudy
,,,,25/12/2018,14Z,8.6,79%,1027.4 Hpa,150º (SE),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,13Z,5.1,99%,1029.0 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,12Z,3.7,100%,1030.2 Hpa,340º (N),3.6,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, fog"
,,,,25/12/2018,11Z,2.9,100%,1031.4 Hpa,10º (N),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,10Z,2.5,100%,1031.9 Hpa,80º (E),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,09Z,2.3,100%,1032.0 Hpa,80º (E),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,25/12/2018,08Z,2.2,100%,1031.7 Hpa,160º (S),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,07Z,2.8,100%,1031.2 Hpa,100º (E),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,06Z,2.6,100%,1031.5 Hpa,290º (W ),1.9,N/A , N/A ,N/A,N/A,-,-,2.5,fog
,,,,25/12/2018,05Z,2.5,100%,1031.3 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,04Z,2.8,100%,1031.4 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,03Z,3.5,100%,1031.8 Hpa,340º (N),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,25/12/2018,02Z,3.9,100%,1031.6 Hpa,30º (NE),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,01Z,4.0,100%,1031.9 Hpa,60º (NE),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,00Z,3.9,100%,1032.2 Hpa,60º (NE),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,24/12/2018,23Z,4.3,99%,1032.5 Hpa,30º (NE),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,22Z,4.2,99%,1032.7 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,21Z,4.7,97%,1032.6 Hpa,340º (N),3.6,8/8,5/8 ST,AC,N/A,-,-,-,"Overcast, fog"
,,,,24/12/2018,20Z,5.0,97%,1032.0 Hpa,60º (NE),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,19Z,5.3,97%,1031.6 Hpa,40º (NE),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,18Z,5.4,97%,1031.6 Hpa,60º (NE),3.6,8/8,4/8 ST,AC,N/A,-,5.5,-,Overcast
,,,,24/12/2018,17Z,5.4,99%,1031.8 Hpa,10º (N),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,16Z,5.3,100%,1032.4 Hpa,20º (N),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,15Z,4.9,100%,1032.3 Hpa,350º (N),1.8,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, fog or ice fog"
,,,,24/12/2018,14Z,4.4,100%,1032.6 Hpa,30º (NE),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,13Z,4.1,100%,1032.8 Hpa,60º (NE),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,12Z,3.4,100%,1034.2 Hpa,350º (N),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,24/12/2018,11Z,3.3,100%,1034.7 Hpa,40º (NE),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,10Z,3.0,100%,1035.4 Hpa,360º (N),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,09Z,2.6,100%,1035.3 Hpa,330º (NW),3.6,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,24/12/2018,08Z,2.4,100%,1034.1 Hpa,50º (NE),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,07Z,2.7,100%,1033.9 Hpa,30º (NE),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,06Z,2.6,100%,1033.7 Hpa,60º (NE),3.6,N/D,N/A,N/A,N/A,-,-,2.5,Fog
,,,,24/12/2018,05Z,2.8,100%,1033.5 Hpa,110º (E),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,04Z,3.5,100%,1033.6 Hpa,80º (E),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,03Z,3.7,100%,1034.1 Hpa,130º (SE),1.8,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,24/12/2018,02Z,3.5,100%,1034.0 Hpa,150º (SE),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,01Z,4.1,100%,1033.6 Hpa,140º (SE),3.7,-,-,-,-,-,-,-,-
,,,,24/12/2018,00Z,4.6,100%,1033.7 Hpa,200º (S ),3.7,N/A , N/A ,N/A,N/A,-,-,-,fog
,,,,23/12/2018,23Z,4.8,99%,1033.5 Hpa,170º (S),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,22Z,5.1,99%,1033.2 Hpa,140º (SE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,21Z,5.1,97%,1032.9 Hpa,0º (N),0.0,N/D,N/A,N/A,N/A,-,-,-,Fog
,,,,23/12/2018,20Z,5.4,97%,1032.6 Hpa,220º (SW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,19Z,5.9,95%,1032.2 Hpa,170º (S),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,18Z,6.7,92%,1032.1 Hpa,0º (N),0.0,7/8,2/8 ST,-,CS,-,11.2,-,Cloudy
,,,,23/12/2018,17Z,7.8,90%,1031.6 Hpa,160º (S),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,16Z,8.8,86%,1031.0 Hpa,140º (SE),7.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,15Z,10.8,76%,1030.2 Hpa,160º (S),5.4,5/8,1/8 ST,-,CS,-,-,-,Cloudy
,,,,23/12/2018,14Z,10.4,76%,1030.6 Hpa,50º (NE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,13Z,9.3,83%,1031.4 Hpa,60º (NE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,12Z,8.0,87%,1032.6 Hpa,40º (NE),3.6,7/8,7/8 ST,N/A,N/A,-,-,-,Cloudy
,,,,23/12/2018,11Z,7.1,90%,1033.1 Hpa,140º (SE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,10Z,5.9,93%,1034.0 Hpa,130º (SE),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,09Z,5.0,95%,1034.1 Hpa,360º (N),1.8,8/8,8/8 ST,N/A,N/A,-,-,-,Overcast
,,,,23/12/2018,08Z,5.0,97%,1033.5 Hpa,350º (N),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,07Z,5.2,99%,1032.9 Hpa,120º (SE),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,06Z,5.0,99%,1032.8 Hpa,210º (SW),1.8,8/8,8/8 ST,N/A,N/A,-,-,4.1,Overcast
,,,,23/12/2018,05Z,4.8,99%,1032.8 Hpa,140º (SE),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,04Z,4.1,97%,1033.3 Hpa,0º (N),0.0,-,-,-,-,-,-,-,-
,,,,23/12/2018,03Z,4.3,97%,1033.5 Hpa,340º (N),3.6,6/8,2/8 ST,-,CI/CS,-,-,-,"Cloudy, mist"
,,,,23/12/2018,02Z,4.7,97%,1033.2 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,01Z,5.3,95%,1033.4 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,00Z,6.1,95%,1033.6 Hpa,0º (N),0.0,3/8,1/8 ST,-,CI,-,-,-,Scattered clouds
,,,,22/12/2018,23Z,6.9,92%,1033.7 Hpa,290º (W),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,22Z,7.7,92%,1033.5 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,21Z,8.5,90%,1033.1 Hpa,330º (NW),1.8,6/8,2/8 ST,-,CS,-,-,-,Cloudy
,,,,22/12/2018,20Z,9.6,86%,1032.8 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,19Z,9.9,85%,1032.5 Hpa,270º (W),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,18Z,10.0,83%,1032.4 Hpa,60º (NE),1.8,7/8,7/8 ST,N/A,N/A,-,10.9,-,Cloudy
,,,,22/12/2018,17Z,10.4,81%,1032.1 Hpa,240º (SW),3.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,16Z,10.7,78%,1031.9 Hpa,190º (S),1.8,-,-,-,-,-,-,-,-
