location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
,,,,27/12/2018,09Z,7.0,85%,1027.9 Hpa,180º (S),5.4,2/8,-,-,CI,-,-,-,Few clouds
,,,,27/12/2018,06Z,4.8,90%,1027.3 Hpa,170º (S),11.2,1/8,-,-,CI,-,-,3.0,Few clouds
,,,,26/12/2018,18Z,10.5,91%,1027.3 Hpa,230º (SW),3.6,7/8,-,-,CS,-,16.9,-,Cloudy
,,,,26/12/2018,15Z,13.4,75%,1027.1 Hpa,40º (NE),7.6,7/8,-,-,CS,-,-,-,Cloudy
,,,,26/12/2018,12Z,15.8,53%,1027.0 Hpa,200º (S),7.6,7/8,-,-,CS,-,-,-,Cloudy
,,,,26/12/2018,09Z,6.2,93%,1027.8 Hpa,230º (SW),3.6,6/8,-,-,CS,-,-,-,Cloudy
,,,,26/12/2018,06Z,5.0,95%,1026.7 Hpa,230º (SW),3.6,6/8,-,-,CS,-,-,5.0,Cloudy
,,,,25/12/2018,18Z,10.5,86%,1027.5 Hpa,180º (S),3.6,4/8,-,-,CI/CS,-,13.9,-,Scattered clouds
,,,,25/12/2018,15Z,13.7,69%,1027.1 Hpa,70º (E),13.0,8/8,-,1/8 AS,CI/CS,-,-,-,Overcast
,,,,25/12/2018,12Z,11.8,75%,1028.8 Hpa,80º (E),11.2,6/8,2/8 ST,-,CI/CS,-,-,-,Cloudy
,,,,25/12/2018,09Z,8.9,90%,1030.2 Hpa,130º (SE),5.4,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, mist"
,,,,25/12/2018,06Z,8.8,94%,1030.1 Hpa,90º (E),9.4,8/8,6/8 ST,-,CI/CS,-,-,8.5,"Overcast, fog in patches"
,,,,24/12/2018,18Z,11.4,89%,1031.1 Hpa,40º (NE),9.4,8/8,8/8 ST,N/A,N/A,-,12.5,-,Overcast
,,,,24/12/2018,15Z,12.4,80%,1030.9 Hpa,30º (NE),9.4,7/8,7/8 ST,-,-,-,-,-,Cloudy
,,,,24/12/2018,12Z,12.0,82%,1031.5 Hpa,70º (E),7.6,5/8,2/8 ST,-,CI,-,-,-,Cloudy
,,,,24/12/2018,09Z,8.0,94%,1031.8 Hpa,180º (S),7.6,7/8,4/8 ST,-,CI,-,-,-,Cloudy
,,,,24/12/2018,06Z,7.6,97%,1030.6 Hpa,200º (S),7.6,6/8,4/8 ST,AC,-,-,-,6.9,Cloudy
,,,,23/12/2018,18Z,12.4,85%,1028.6 Hpa,200º (S),1.8,4/8,-,-,CI,-,15.8,-,Scattered clouds
,,,,23/12/2018,15Z,15.6,72%,1028.2 Hpa,350º (N),9.4,4/8,-,-,CI,-,-,-,Scattered clouds
,,,,23/12/2018,12Z,15.4,72%,1029.0 Hpa,70º (E),5.4,4/8,-,-,CI,-,-,-,Scattered clouds
,,,,23/12/2018,09Z,9.6,94%,1029.6 Hpa,190º (S),7.6,1/8,-,-,CI,-,-,-,Few clouds
,,,,23/12/2018,06Z,8.4,94%,1028.7 Hpa,210º (SW),5.4,1/8,-,-,CI,-,-,8.0,Few clouds
,,,,22/12/2018,18Z,15.6,79%,1030.4 Hpa,220º (SW),3.6,7/8,5/8 ST,AS,N/A,-,19.0,-,Cloudy
,,,,22/12/2018,15Z,18.4,60%,1029.8 Hpa,210º (SW),7.6,7/8,5/8 SC,AS,N/A,-,-,-,Cloudy
,,,,22/12/2018,12Z,17.0,62%,1030.3 Hpa,180º (S),9.4,7/8,5/8 ST,AS,N/A,-,-,-,Cloudy
,,,,22/12/2018,09Z,14.8,65%,1029.2 Hpa,170º (S),14.8,7/8,6/8 SC,AS,N/A,-,-,-,Cloudy
,,,,22/12/2018,06Z,10.8,85%,1027.9 Hpa,190º (S),11.2,6/8,-,4/8 AC,CI,-,-,9.4,Cloudy
,,,,21/12/2018,18Z,16.4,50%,1026.5 Hpa,140º (SE),13.0,8/8,-,6/8 AC,CI/CS,-,19.0,-,Overcast
,,,,21/12/2018,15Z,18.3,46%,1024.6 Hpa,190º (S),18.4,8/8,-,5/8 AC,CS,-,-,-,Overcast
,,,,21/12/2018,12Z,18.5,43%,1025.1 Hpa,180º (S),20.5,8/8,-,3/8 AC,CS,-,-,-,Overcast
,,,,21/12/2018,09Z,16.6,49%,1024.8 Hpa,210º (SW),25.9,8/8,-,5/8 AC,CS,-,-,-,Overcast
,,,,21/12/2018,06Z,16.0,49%,1023.9 Hpa,220º (SW),24.1,8/8,-,5/8 AC,CS,0.2(24h),-,9.7,Overcast
,,,,20/12/2018,18Z,13.5,68%,1025.2 Hpa,170º (S),9.4,7/8,5/8 SC,AC,-,0.2(12h),16.9,-,Cloudy
,,,,20/12/2018,15Z,16.2,50%,1024.0 Hpa,290º (W),7.6,7/8,7/8 SC,-,-,-,-,-,Cloudy
,,,,20/12/2018,12Z,16.3,47%,1024.5 Hpa,240º (SW),14.8,6/8,-,6/8 AC,-,0.2(6h),-,-,Cloudy
,,,,20/12/2018,09Z,11.0,68%,1024.0 Hpa,210º (SW),13.0,5/8,4/8 SC,AC,-,-,-,-,Cloudy
,,,,20/12/2018,06Z,8.6,74%,1022.5 Hpa,190º (S),9.4,7/8,-,7/8 AC,N/A,0.1(24h),-,6.5,Cloudy
,,,,19/12/2018,18Z,13.0,61%,1021.5 Hpa,250º (W),7.6,3/8,3/8 SC,-,-,0.1(12h),16.4,-,Scattered clouds
,,,,19/12/2018,15Z,13.6,63%,1020.6 Hpa,270º (W),13.0,6/8,6/8 CU/ST,-,-,-,-,-,"Cloudy, rain"
,,,,19/12/2018,12Z,16.0,44%,1019.3 Hpa,230º (SW),25.9,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
,,,,19/12/2018,09Z,11.8,57%,1018.0 Hpa,200º (S),16.6,1/8,-,1/8 AC,-,-,-,-,Few clouds
,,,,19/12/2018,06Z,7.2,76%,1017.5 Hpa,200º (S),11.2,2/8,-,-,CI,-,-,6.2,Few clouds
,,,,18/12/2018,18Z,16.5,28%,1015.4 Hpa,220º (SW),18.4,7/8,2/8 ST,AS,N/A,-,17.8,-,Cloudy
,,,,18/12/2018,15Z,15.4,27%,1014.4 Hpa,190º (S),18.4,7/8,1/8 CU,AC,CS,-,-,-,Cloudy
,,,,18/12/2018,12Z,16.0,20%,1014.2 Hpa,180º (S),40.7,6/8,-,5/8 AS,CS,-,-,-,Cloudy
,,,,18/12/2018,09Z,14.7,32%,1016.6 Hpa,150º (SE),22.3,5/8,-,2/8 AC,CI,-,-,-,Cloudy
,,,,18/12/2018,06Z,14.4,24%,1017.1 Hpa,170º (S),24.1,5/8,-,2/8 AS,CI/CS,-,-,5.9,Cloudy
,,,,17/12/2018,18Z,9.4,79%,1027.1 Hpa,260º (W),3.6,6/8,-,1/8 AC,CI/CS,-,14.4,-,Cloudy
,,,,17/12/2018,15Z,14.2,52%,1027.3 Hpa,140º (SE),13.0,6/8,-,1/8 AC,CI/CS,-,-,-,Cloudy
,,,,17/12/2018,12Z,12.4,61%,1028.8 Hpa,180º (S),11.2,8/8,-,2/8 AC,CS,-,-,-,Overcast
,,,,17/12/2018,09Z,8.5,80%,1029.2 Hpa,190º (S),13.0,8/8,-,-,CS,-,-,-,Overcast
,,,,17/12/2018,06Z,9.3,68%,1027.6 Hpa,220º (SW),13.0,2/8,-,2/8 AC,-,4.9(24h),-,9.2,Few clouds
,,,,16/12/2018,18Z,12.4,63%,1020.8 Hpa,250º (W),25.9,4/8,4/8 CU/ST,-,-,4.0(12h),13.3,-,Scattered clouds
,,,,16/12/2018,15Z,13.0,82%,1015.9 Hpa,230º (SW),9.4,7/8,7/8 CU/ST,-,-,-,-,-,Cloudy
,,,,16/12/2018,12Z,12.0,91%,1014.3 Hpa,360º (N),7.6,8/8,8/8 ST,N/A,N/A,2.0(6h),-,-,Overcast
,,,,16/12/2018,09Z,10.6,96%,1015.1 Hpa,20º (N),11.2,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, rain"
,,,,16/12/2018,06Z,10.2,96%,1016.6 Hpa,300º (NW),3.6,8/8,8/8 ST,N/A,N/A,6.9(24h),-,10.2,"Overcast, rain, intermittent"
,,,,15/12/2018,18Z,14.0,77%,1016.2 Hpa,180º (S),7.6,7/8,-,2/8 AC,CS,1.0(12h),17.6,-,Cloudy
,,,,15/12/2018,15Z,16.2,70%,1016.2 Hpa,150º (SE),11.2,7/8,-,5/8 AC,CI/CS,-,-,-,Cloudy
,,,,15/12/2018,12Z,15.2,74%,1018.2 Hpa,130º (SE),13.0,6/8,-,4/8 AC,CI/CS,1.0(6h),-,-,Cloudy
,,,,15/12/2018,09Z,11.0,92%,1020.5 Hpa,150º (SE),13.0,8/8,4/8 ST,AC,N/A,-,-,-,Overcast
,,,,15/12/2018,06Z,8.9,92%,1020.6 Hpa,180º (S),11.2,6/8,4/8 ST,AS,N/A,14.0(24h),-,7.0,"Cloudy, rain, intermittent"
,,,,14/12/2018,18Z,11.4,88%,1023.8 Hpa,260º (W),13.0,8/8,8/8 ST,N/A,N/A,12.0(12h),13.0,-,"Overcast, rain, intermittent"
,,,,14/12/2018,15Z,11.8,85%,1022.5 Hpa,280º (W),16.6,7/8,7/8 ST,-,-,-,-,-,"Cloudy, shower(s) of rain"
,,,,14/12/2018,12Z,12.8,80%,1021.6 Hpa,300º (NW),14.8,7/8,7/8 ST,-,-,5.0(6h),-,-,"Cloudy, rain, intermittent"
,,,,14/12/2018,09Z,11.4,82%,1019.7 Hpa,300º (NW),18.4,7/8,7/8 ST,-,-,-,-,-,"Cloudy, rain, intermittent"
,,,,14/12/2018,06Z,11.6,85%,1016.7 Hpa,300º (NW),33.5,7/8,7/8 ST,-,-,44.9(24h),-,11.0,"Cloudy, rain"
,,,,13/12/2018,18Z,11.3,88%,1011.0 Hpa,310º (NW),18.4,8/8,7/8 ST,AC,N/A,31.0(12h),13.0,-,"Overcast, rain, intermittent"
,,,,13/12/2018,15Z,11.3,89%,1007.6 Hpa,270º (W),14.8,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, rain, continuous"
,,,,13/12/2018,12Z,11.1,85%,1007.0 Hpa,250º (W),27.7,8/8,8/8 ST,N/A,N/A,10.0(6h),-,-,"Overcast, rain, continuous"
,,,,13/12/2018,09Z,11.4,88%,1005.1 Hpa,200º (S),9.4,8/8,8/8 ST,N/A,N/A,-,-,-,Overcast
,,,,13/12/2018,06Z,9.9,96%,1006.0 Hpa,180º (S),9.4,8/8,-,8/8 AC,N/A,7.0(24h),-,8.2,"Overcast, rain, continuous"
,,,,12/12/2018,18Z,10.6,91%,1016.7 Hpa,190º (S),3.6,7/8,-,7/8 AC,N/A,4.0(12h),13.8,-,Cloudy
,,,,12/12/2018,15Z,13.5,67%,1018.2 Hpa,230º (SW),3.6,7/8,1/8 SC,AC,N/A,-,-,-,Cloudy
,,,,12/12/2018,12Z,13.2,80%,1020.7 Hpa,220º (SW),11.2,7/8,7/8 SC,N/A,N/A,4.0(6h),-,-,Cloudy
,,,,12/12/2018,09Z,11.0,86%,1022.5 Hpa,200º (S),11.2,7/8,7/8 CU/ST,N/A,N/A,-,-,-,"Cloudy, rain"
,,,,12/12/2018,06Z,12.1,91%,1022.1 Hpa,260º (W),11.2,8/8,8/8 ST,N/A,N/A,5.3(24h),-,8.4,"Overcast, rain, intermittent"
,,,,11/12/2018,18Z,9.6,86%,1020.5 Hpa,200º (S),5.4,1/8,-,-,CI,-,14.4,-,Few clouds
,,,,11/12/2018,15Z,13.2,66%,1020.1 Hpa,10º (N),5.4,2/8,-,-,CI,-,-,-,Few clouds
,,,,11/12/2018,12Z,12.0,67%,1021.4 Hpa,210º (SW),5.4,2/8,-,-,CI,-,-,-,Few clouds
,,,,11/12/2018,09Z,5.8,93%,1022.8 Hpa,180º (S),3.6,2/8,-,-,CI,-,-,-,Few clouds
,,,,11/12/2018,06Z,4.0,93%,1023.5 Hpa,230º (SW),9.4,1/8,-,-,CI,-,-,3.8,Few clouds
,,,,10/12/2018,18Z,10.4,83%,1030.6 Hpa,190º (S),7.6,6/8,6/8 SC,N/A,N/A,-,15.0,-,Cloudy
,,,,10/12/2018,15Z,13.9,56%,1031.1 Hpa,40º (NE),9.4,5/8,1/8 SC,-,CI,-,-,-,Cloudy
,,,,10/12/2018,12Z,13.9,68%,1032.9 Hpa,30º (NE),5.4,6/8,5/8 SC,AC,-,-,-,-,Cloudy
,,,,10/12/2018,09Z,11.2,85%,1034.3 Hpa,110º (E),5.4,7/8,7/8 ST,N/A,N/A,-,-,-,Cloudy
,,,,10/12/2018,06Z,10.6,89%,1033.7 Hpa,180º (S),9.4,6/8,5/8 SC,N/A,N/A,0.1(24h),-,9.9,"Cloudy, mist"
,,,,09/12/2018,18Z,13.8,77%,1033.1 Hpa,290º (W),16.6,8/8,8/8 ST,N/A,N/A,Tr(12h),15.1,-,"Overcast, mist"
,,,,09/12/2018,15Z,14.2,69%,1031.7 Hpa,310º (NW),16.6,8/8,8/8 ST,N/A,N/A,-,-,-,"Overcast, mist"
,,,,09/12/2018,12Z,14.8,72%,1031.8 Hpa,290º (W),14.8,8/8,8/8 ST,N/A,N/A,Tr(6h),-,-,"Overcast, drizzle"
,,,,09/12/2018,09Z,14.7,76%,1030.8 Hpa,290º (W),11.2,7/8,7/8 ST,N/A,N/A,-,-,-,Cloudy
,,,,09/12/2018,06Z,14.9,74%,1029.7 Hpa,240º (SW),22.3,7/8,7/8 ST,N/A,N/A,0.6(24h),-,9.0,"Cloudy, drizzle"
,,,,08/12/2018,18Z,10.6,81%,1028.3 Hpa,200º (S),9.4,0/8,-,-,-,0.2(12h),16.0,-,Clear
,,,,08/12/2018,15Z,15.8,45%,1028.1 Hpa,220º (SW),13.0,6/8,-,6/8 AC,CI,-,-,-,Cloudy
,,,,08/12/2018,12Z,14.8,55%,1030.6 Hpa,260º (W),9.4,7/8,2/8 SC,-,CI,0.2(6h),-,-,Cloudy
,,,,08/12/2018,09Z,11.6,84%,1030.4 Hpa,230º (SW),9.4,7/8,5/8 CU/ST,AC,CI,-,-,-,Cloudy
,,,,08/12/2018,06Z,10.8,92%,1029.8 Hpa,220º (SW),9.4,7/8,7/8 CU/ST,N/A,N/A,17.0(24h),-,10.8,Cloudy
,,,,07/12/2018,18Z,13.2,91%,1027.6 Hpa,290º (W),22.3,8/8,8/8 ST,N/A,N/A,2.0(12h),17.6,-,"Overcast, rain, intermittent"
,,,,07/12/2018,15Z,16.8,65%,1024.8 Hpa,260º (W),24.1,8/8,5/8 ST,AC,N/A,-,-,-,Overcast
,,,,07/12/2018,12Z,16.6,52%,1024.2 Hpa,220º (SW),16.6,1/8,-,1/8 AC,-,-,-,-,Few clouds
,,,,07/12/2018,09Z,9.8,78%,1026.2 Hpa,180º (S),13.0,1/8,-,1/8 AC,-,-,-,-,Few clouds
,,,,07/12/2018,06Z,7.4,94%,1025.9 Hpa,190º (S),9.4,1/8,-,-,CI,-,-,7.0,Few clouds
,,,,06/12/2018,18Z,14.4,75%,1030.4 Hpa,240º (SW),5.4,6/8,5/8 SC,AS,N/A,-,17.8,-,Cloudy
,,,,06/12/2018,15Z,16.0,67%,1030.0 Hpa,270º (W),5.4,6/8,6/8 SC,-,-,-,-,-,Cloudy
,,,,06/12/2018,12Z,16.5,65%,1030.2 Hpa,250º (W),13.0,6/8,4/8 SC,AC,CI,-,-,-,Cloudy
,,,,06/12/2018,09Z,15.2,75%,1030.3 Hpa,230º (SW),13.0,6/8,5/8 SC,AC,CI,-,-,-,Cloudy
,,,,06/12/2018,06Z,15.1,81%,1028.7 Hpa,240º (SW),7.6,7/8,5/8 ST,AS,N/A,0.2(24h),-,12.4,Cloudy
,,,,05/12/2018,18Z,12.4,89%,1024.8 Hpa,170º (S),11.2,5/8,-,4/8 AC,CS,-,16.9,-,Cloudy
,,,,05/12/2018,15Z,16.0,82%,1022.5 Hpa,300º (NW),1.8,7/8,-,6/8 AC,CS,-,-,-,Cloudy
,,,,05/12/2018,12Z,16.1,80%,1023.5 Hpa,210º (SW),16.6,8/8,5/8 SC,-,CI/CS,-,-,-,"Overcast, mist"
,,,,05/12/2018,09Z,13.4,88%,1023.2 Hpa,200º (S),3.6,7/8,1/8 ST,-,CS,-,-,-,Cloudy
,,,,05/12/2018,06Z,8.2,95%,1021.1 Hpa,250º (W),5.4,4/8,-,-,CI,-,-,7.8,Scattered clouds
,,,,04/12/2018,18Z,15.0,90%,1020.9 Hpa,190º (S),1.8,6/8,-,-,CS,-,18.2,-,Cloudy
,,,,04/12/2018,15Z,17.6,78%,1021.5 Hpa,40º (NE),14.8,7/8,-,-,CS,-,-,-,Cloudy
,,,,04/12/2018,12Z,17.1,74%,1023.6 Hpa,20º (N),11.2,7/8,-,2/8 AC,CS,-,-,-,Cloudy
,,,,04/12/2018,09Z,12.4,93%,1024.9 Hpa,200º (S),5.4,7/8,3/8 SC,-,CS,-,-,-,Cloudy
,,,,04/12/2018,06Z,11.8,96%,1024.0 Hpa,200º (S),7.6,6/8,-,-,CS,0.8(24h),-,11.6,Cloudy
,,,,03/12/2018,18Z,18.0,71%,1021.6 Hpa,240º (SW),18.4,7/8,3/8 SC,AC,-,0.8(12h),18.8,-,Cloudy
,,,,03/12/2018,15Z,18.6,69%,1019.8 Hpa,210º (SW),7.6,7/8,-,7/8 AC,-,-,-,-,Cloudy
,,,,03/12/2018,12Z,16.2,77%,1021.5 Hpa,190º (S),14.8,8/8,-,8/8 AS,N/A,0.6(6h),-,-,"Overcast, rain, continuous"
,,,,03/12/2018,09Z,15.6,68%,1019.2 Hpa,170º (S),16.6,4/8,-,1/8 AC,CI,-,-,-,Scattered clouds
,,,,03/12/2018,06Z,14.6,73%,1018.7 Hpa,170º (S),14.8,4/8,1/8 SC,AC,CI,0.4(24h),-,11.8,Scattered clouds
,,,,02/12/2018,18Z,13.2,91%,1018.8 Hpa,280º (W),3.6,7/8,-,4/8 AC,CI/CS,0.4(12h),18.2,-,Cloudy
,,,,02/12/2018,15Z,16.2,77%,1018.1 Hpa,330º (NW),3.6,7/8,-,4/8 AC,CI/CS,-,-,-,Cloudy
,,,,02/12/2018,12Z,16.4,75%,1018.6 Hpa,280º (W),3.6,7/8,1/8 ST,AS,CI/CS,0.4(6h),-,-,Cloudy
,,,,02/12/2018,09Z,13.2,84%,1018.6 Hpa,160º (S),13.0,7/8,2/8 ST,AS,CI/CS,-,-,-,"Cloudy, rain, continuous"
,,,,02/12/2018,06Z,14.4,63%,1017.3 Hpa,200º (S),16.6,6/8,1/8 ST,AS,N/A,1.0(24h),-,11.7,Cloudy
,,,,01/12/2018,18Z,13.2,80%,1019.3 Hpa,140º (SE),11.2,8/8,5/8 ST,AC,N/A,0.2(12h),15.8,-,Overcast
,,,,01/12/2018,15Z,14.7,66%,1019.1 Hpa,230º (SW),14.8,8/8,6/8 ST,AS,N/A,-,-,-,Overcast
,,,,01/12/2018,12Z,14.6,62%,1020.6 Hpa,230º (SW),13.0,7/8,6/8 ST,AC,N/A,0.2(6h),-,-,Cloudy
,,,,01/12/2018,09Z,10.0,89%,1021.6 Hpa,200º (S),7.6,8/8,6/8 ST,AS,N/A,-,-,-,"Overcast, rain, intermittent"
,,,,01/12/2018,06Z,10.0,79%,1020.7 Hpa,170º (S),11.2,8/8,-,8/8 AC,N/A,7.0(24h),-,8.1,Overcast
