location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
,,,,29/12/2018,13Z,14.9,65%,1027.6 Hpa,70º (E),14.8,-,-,-,-,Tr(1h),-,-,Rain
,,,,29/12/2018,12Z,15.5,60%,1028.0 Hpa,80º (E),9.4,-,-,-,-,Tr(6h),-,-,-
,,,,29/12/2018,11Z,15.0,60%,1028.6 Hpa,50º (NE),7.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,10Z,13.4,73%,1029.1 Hpa,20º (N),3.6,-,-,-,-,Tr(1h),-,-,Drizzle or snow grains
,,,,29/12/2018,09Z,11.5,80%,1029.2 Hpa,360º (N),3.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,08Z,10.4,86%,1028.8 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,07Z,10.2,86%,1027.9 Hpa,260º (W),3.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,06Z,10.4,86%,1027.2 Hpa,300º (NW),1.8,-,-,-,-,-,-,10.4,-
,,,,29/12/2018,05Z,10.7,85%,1027.0 Hpa,260º (W),1.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,04Z,10.9,85%,1027.1 Hpa,280º (W),3.6,-,-,-,-,-,-,-,-
,,,,29/12/2018,03Z,10.9,83%,1027.6 Hpa,270º (W),1.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,02Z,11.0,83%,1027.8 Hpa,270º (W),1.8,-,-,-,-,-,-,-,-
,,,,29/12/2018,01Z,11.2,85%,1027.5 Hpa,0º (N),0.0,-,-,-,-,-,-,-,-
,,,,29/12/2018,00Z,11.4,85%,1027.9 Hpa,330º (NW),1.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,23Z,11.7,85%,1028.2 Hpa,10º (N),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,22Z,11.9,84%,1028.4 Hpa,20º (N),1.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,21Z,12.2,83%,1028.3 Hpa,340º (N),1.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,20Z,12.6,83%,1028.4 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,19Z,13.0,82%,1028.1 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,18Z,13.1,80%,1027.9 Hpa,360º (N),1.8,-,-,-,-,-,15.7,-,-
,,,,28/12/2018,17Z,13.7,78%,1027.5 Hpa,60º (NE),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,16Z,14.4,73%,1027.0 Hpa,110º (E),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,15Z,14.6,73%,1026.9 Hpa,150º (SE),5.4,-,-,-,-,-,-,-,-
,,,,28/12/2018,14Z,15.0,66%,1026.5 Hpa,140º (SE),5.4,-,-,-,-,-,-,-,-
,,,,28/12/2018,13Z,15.5,63%,1026.2 Hpa,140º (SE),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,12Z,15.3,63%,1026.8 Hpa,150º (SE),3.6,8/8,3/8 CU/ST,AC,N/A,-,-,-,Overcast
,,,,28/12/2018,11Z,13.8,68%,1027.5 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,10Z,11.6,78%,1028.3 Hpa,260º (W),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,09Z,10.2,81%,1028.3 Hpa,290º (W),3.6,8/8,8/8 SC,N/A,N/A,-,-,-,Overcast
,,,,28/12/2018,08Z,9.4,83%,1027.8 Hpa,280º (W),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,07Z,9.1,84%,1027.2 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,06Z,8.8,86%,1026.7 Hpa,290º (W),1.8,7/8,7/8 CU/ST,N/A,N/A,-,-,7.2,Cloudy
,,,,28/12/2018,05Z,8.6,87%,1026.5 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,04Z,8.3,87%,1026.8 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,03Z,8.0,90%,1027.0 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,02Z,7.5,92%,1027.2 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,28/12/2018,01Z,8.5,89%,1026.7 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,28/12/2018,00Z,10.0,85%,1026.8 Hpa,350º (N),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,23Z,11.4,84%,1027.1 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,22Z,11.9,82%,1027.3 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,27/12/2018,21Z,11.9,84%,1027.3 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,27/12/2018,20Z,11.8,84%,1027.4 Hpa,340º (N),1.8,-,-,-,-,-,-,-,-
,,,,27/12/2018,19Z,11.7,82%,1027.3 Hpa,350º (N),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,18Z,11.4,84%,1027.1 Hpa,290º (W),1.8,-,-,-,-,-,15.1,-,-
,,,,27/12/2018,17Z,12.1,80%,1026.7 Hpa,230º (SW),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,16Z,13.9,71%,1026.4 Hpa,140º (SE),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,15Z,14.5,69%,1026.4 Hpa,340º (N),1.8,-,-,-,-,-,-,-,-
,,,,27/12/2018,14Z,14.8,67%,1026.3 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,13Z,14.1,71%,1026.8 Hpa,200º (S),7.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,12Z,14.1,71%,1027.5 Hpa,190º (S),7.6,6/8,6/8 CU/ST,-,-,-,-,-,Cloudy
,,,,27/12/2018,11Z,12.4,78%,1028.5 Hpa,280º (W),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,10Z,11.3,84%,1029.1 Hpa,350º (N),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,09Z,9.4,84%,1029.1 Hpa,300º (NW),3.6,8/8,8/8 ST,N/A,N/A,-,-,-,Overcast
,,,,27/12/2018,08Z,8.5,84%,1028.8 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,27/12/2018,07Z,8.5,84%,1028.3 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,27/12/2018,06Z,8.5,86%,1028.1 Hpa,310º (NW),3.6,8/8,8/8 ST,N/A,N/A,-,-,8.3,Overcast
,,,,27/12/2018,05Z,8.4,89%,1027.7 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,04Z,8.3,89%,1027.8 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,03Z,9.3,89%,1027.9 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,02Z,10.9,89%,1028.0 Hpa,280º (W),3.6,-,-,-,-,-,-,-,-
,,,,27/12/2018,01Z,11.8,88%,1027.9 Hpa,300º (NW),5.4,-,-,-,-,-,-,-,-
,,,,27/12/2018,00Z,11.6,91%,1028.2 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,23Z,10.5,91%,1028.7 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,22Z,10.0,91%,1028.8 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,21Z,9.7,92%,1028.8 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,20Z,10.0,92%,1028.8 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,19Z,10.8,92%,1028.8 Hpa,340º (N),5.4,-,-,-,-,-,-,-,-
,,,,26/12/2018,18Z,11.9,85%,1028.6 Hpa,340º (N),3.6,-,-,-,-,-,18.6,-,-
,,,,26/12/2018,17Z,13.8,79%,1028.1 Hpa,150º (SE),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,16Z,15.6,74%,1028.1 Hpa,150º (SE),7.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,15Z,17.3,66%,1028.2 Hpa,170º (S),7.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,14Z,18.4,62%,1028.3 Hpa,170º (S),7.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,13Z,18.2,62%,1028.9 Hpa,170º (S),5.4,-,-,-,-,-,-,-,-
,,,,26/12/2018,12Z,17.4,63%,1029.7 Hpa,190º (S),3.6,5/8,1/8 SC,-,CI,-,-,-,Cloudy
,,,,26/12/2018,11Z,15.7,71%,1030.8 Hpa,240º (SW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,10Z,12.8,78%,1031.6 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,09Z,9.8,86%,1031.8 Hpa,320º (NW),3.6,6/8,-,-,CI/CS,-,-,-,Cloudy
,,,,26/12/2018,08Z,7.3,95%,1031.5 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,07Z,7.2,92%,1030.9 Hpa,350º (N),5.4,-,-,-,-,-,-,-,-
,,,,26/12/2018,06Z,7.6,90%,1030.6 Hpa,360º (N),5.4,7/8,-,1/8 AC,CI/CS,-,-,5.9,Cloudy
,,,,26/12/2018,05Z,7.7,85%,1030.3 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,04Z,6.9,87%,1030.3 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,03Z,5.9,88%,1030.5 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,02Z,6.0,88%,1030.3 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,26/12/2018,01Z,6.8,85%,1030.2 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,26/12/2018,00Z,7.7,85%,1030.5 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,23Z,8.3,84%,1030.9 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,22Z,8.1,85%,1030.9 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,21Z,8.6,87%,1030.7 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,20Z,9.7,84%,1030.6 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,19Z,10.8,83%,1030.2 Hpa,360º (N),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,18Z,11.5,82%,1029.9 Hpa,10º (N),3.6,-,-,-,-,-,17.8,-,-
,,,,25/12/2018,17Z,13.3,77%,1029.5 Hpa,10º (N),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,16Z,15.0,70%,1029.0 Hpa,60º (NE),5.4,-,-,-,-,-,-,-,-
,,,,25/12/2018,15Z,16.0,63%,1028.6 Hpa,70º (E),7.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,14Z,17.4,52%,1028.0 Hpa,80º (E),9.4,-,-,-,-,-,-,-,-
,,,,25/12/2018,13Z,16.8,58%,1028.2 Hpa,120º (SE),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,12Z,15.8,61%,1028.8 Hpa,190º (S),5.4,-,-,-,-,-,-,-,-
,,,,25/12/2018,11Z,13.6,63%,1029.3 Hpa,270º (W),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,10Z,11.7,71%,1029.9 Hpa,280º (W),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,09Z,8.7,78%,1029.4 Hpa,290º (W),1.8,-,-,-,-,-,-,-,-
,,,,25/12/2018,08Z,5.5,85%,1029.0 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,07Z,4.9,85%,1028.5 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,06Z,5.1,88%,1028.1 Hpa,300º (NW),3.6,-,-,-,-,-,-,4.8,-
,,,,25/12/2018,05Z,5.1,91%,1027.6 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,04Z,5.4,90%,1027.4 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,03Z,5.6,91%,1027.7 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,02Z,6.1,93%,1028.2 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,01Z,6.4,93%,1028.0 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,25/12/2018,00Z,6.8,93%,1028.0 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,23Z,7.4,92%,1028.2 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,22Z,7.6,92%,1028.3 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,21Z,8.1,90%,1027.8 Hpa,290º (W),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,20Z,9.1,89%,1027.5 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,19Z,10.4,89%,1027.1 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,18Z,11.9,85%,1027.0 Hpa,20º (N),3.6,-,-,-,-,-,19.3,-,-
,,,,24/12/2018,17Z,13.5,78%,1026.7 Hpa,60º (NE),5.4,-,-,-,-,-,-,-,-
,,,,24/12/2018,16Z,15.2,68%,1026.3 Hpa,60º (NE),5.4,-,-,-,-,-,-,-,-
,,,,24/12/2018,15Z,17.0,58%,1025.8 Hpa,70º (E),9.4,-,-,-,-,-,-,-,-
,,,,24/12/2018,14Z,17.9,61%,1025.7 Hpa,70º (E),7.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,13Z,19.3,50%,1025.8 Hpa,180º (S),5.4,-,-,-,-,-,-,-,-
,,,,24/12/2018,12Z,17.6,46%,1026.7 Hpa,100º (E),1.8,6/8,-,-,CI/CS,-,-,-,Cloudy
,,,,24/12/2018,11Z,15.0,60%,1027.9 Hpa,20º (N),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,10Z,11.8,64%,1028.4 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,09Z,7.8,80%,1028.5 Hpa,330º (NW),1.8,5/8,-,-,CI/CS,-,-,-,Cloudy
,,,,24/12/2018,08Z,5.4,88%,1027.9 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,07Z,5.2,88%,1028.0 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,06Z,6.1,85%,1027.6 Hpa,300º (NW),1.8,6/8,-,-,CI/CS,-,-,6.1,Cloudy
,,,,24/12/2018,05Z,6.6,85%,1027.7 Hpa,310º (NW),5.4,-,-,-,-,-,-,-,-
,,,,24/12/2018,04Z,6.9,84%,1027.9 Hpa,290º (W),1.8,-,-,-,-,-,-,-,-
,,,,24/12/2018,03Z,7.0,85%,1028.4 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,02Z,6.6,90%,1029.0 Hpa,280º (W),3.6,-,-,-,-,-,-,-,-
,,,,24/12/2018,01Z,7.1,90%,1029.0 Hpa,270º (W ),1.9,-,-,-,-,-,-,-,-
,,,,24/12/2018,00Z,7.5,88%,1029.6 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,23Z,8.0,90%,1029.7 Hpa,270º (W),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,22Z,8.1,92%,1029.8 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,21Z,8.5,92%,1029.9 Hpa,290º (W),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,20Z,9.5,89%,1030.0 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,19Z,10.8,89%,1029.9 Hpa,280º (W),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,18Z,12.1,88%,1029.5 Hpa,300º (NW),1.8,-,-,-,-,-,19.7,-,-
,,,,23/12/2018,17Z,14.1,83%,1029.1 Hpa,150º (SE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,16Z,16.0,78%,1029.2 Hpa,150º (SE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,15Z,17.4,69%,1029.1 Hpa,120º (SE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,14Z,19.2,57%,1029.5 Hpa,170º (S),5.4,-,-,-,-,-,-,-,-
,,,,23/12/2018,13Z,19.6,51%,1029.7 Hpa,180º (S),5.4,-,-,-,-,-,-,-,-
,,,,23/12/2018,12Z,18.5,52%,1030.5 Hpa,150º (SE),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,11Z,16.7,58%,1031.4 Hpa,220º (SW),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,10Z,13.3,73%,1032.1 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,09Z,9.1,86%,1031.8 Hpa,280º (W),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,08Z,6.1,95%,1031.5 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,07Z,5.4,93%,1031.3 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,06Z,5.7,93%,1031.0 Hpa,320º (NW),3.6,-,-,-,-,-,-,5.7,-
,,,,23/12/2018,05Z,5.8,93%,1030.7 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,04Z,6.1,92%,1030.5 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,03Z,6.0,92%,1030.8 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,02Z,6.6,92%,1030.8 Hpa,300º (NW),1.8,-,-,-,-,-,-,-,-
,,,,23/12/2018,01Z,7.0,90%,1030.7 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,23/12/2018,00Z,7.5,90%,1030.8 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,23Z,8.1,89%,1031.0 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,22Z,8.9,87%,1030.8 Hpa,360º (N),3.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,21Z,9.1,86%,1030.7 Hpa,290º (W),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,20Z,10.2,85%,1030.7 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,19Z,11.4,84%,1030.8 Hpa,360º (N),3.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,18Z,12.9,80%,1030.7 Hpa,10º (N),5.4,-,-,-,-,-,19.5,-,-
,,,,22/12/2018,17Z,14.6,74%,1030.3 Hpa,90º (E),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,16Z,16.1,67%,1030.0 Hpa,120º (SE),5.4,-,-,-,-,-,-,-,-
,,,,22/12/2018,15Z,17.4,60%,1029.7 Hpa,140º (SE),7.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,14Z,18.5,53%,1029.5 Hpa,130º (SE),7.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,13Z,19.4,47%,1029.8 Hpa,170º (S),7.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,12Z,18.4,52%,1030.4 Hpa,140º (SE),7.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,11Z,17.3,51%,1031.3 Hpa,200º (S),7.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,10Z,13.9,64%,1031.8 Hpa,220º (SW),1.8,-,-,-,-,-,-,-,-
,,,,22/12/2018,09Z,10.3,76%,1031.4 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,08Z,6.5,88%,1031.3 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,22/12/2018,07Z,6.5,85%,1030.8 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
