location,WMO-index,latitude,longitude,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
,,,,13/02/2019,04Z,-0.4,81%,1033.6 Hpa,100º (E),1.8,-,-,-,-,-,-,-,-
,,,,13/02/2019,03Z,0.1,80%,1033.6 Hpa,360º (N),1.8,1/8,-,-,CI,-,-,-,Few clouds
,,,,13/02/2019,02Z,1.0,76%,1033.4 Hpa,330º (NW),1.8,-,-,-,-,-,-,-,-
,,,,13/02/2019,01Z,1.6,74%,1033.4 Hpa,360º (N),1.8,-,-,-,-,-,-,-,-
,,,,13/02/2019,00Z,2.4,71%,1033.3 Hpa,30º (NE),3.6,1/8,-,-,CI,-,-,-,Few clouds
,,,,12/02/2019,23Z,3.5,63%,1032.9 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,22Z,4.4,61%,1032.6 Hpa,0º (N),0.0,-,-,-,-,-,-,-,-
,,,,12/02/2019,21Z,5.6,55%,1032.2 Hpa,10º (N),1.8,1/8,-,-,CI,-,-,-,Few clouds
,,,,12/02/2019,20Z,6.7,46%,1031.8 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,19Z,8.1,44%,1031.3 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,18Z,10.1,37%,1030.1 Hpa,80º (E),3.6,4/8,-,1/8 AC,CI,-,12.5,-,Scattered clouds
,,,,12/02/2019,17Z,11.9,34%,1029.5 Hpa,70º (E),5.4,-,-,-,-,-,-,-,-
,,,,12/02/2019,16Z,12.4,40%,1029.2 Hpa,20º (N),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,15Z,12.2,35%,1029.4 Hpa,40º (NE),3.6,3/8,-,-,CI,-,-,-,Scattered clouds
,,,,12/02/2019,14Z,11.8,41%,1029.9 Hpa,20º (N),5.4,-,-,-,-,-,-,-,-
,,,,12/02/2019,13Z,10.5,51%,1030.8 Hpa,120º (SE),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,12Z,7.6,63%,1032.4 Hpa,30º (NE),3.6,3/8,-,-,CI,-,-,-,Scattered clouds
,,,,12/02/2019,11Z,5.5,72%,1033.7 Hpa,40º (NE),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,10Z,3.8,79%,1034.4 Hpa,40º (NE),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,09Z,1.6,89%,1035.0 Hpa,350º (N),3.6,2/8,-,-,CI,-,-,-,Few clouds
,,,,12/02/2019,08Z,-0.9,95%,1035.8 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,07Z,-0.9,94%,1035.5 Hpa,290º (W),5.4,-,-,-,-,-,-,-,-
,,,,12/02/2019,06Z,-0.5,92%,1035.0 Hpa,330º (NW),1.8,1/8,-,-,CI,-,-,-0.5,Few clouds
,,,,12/02/2019,05Z,0.7,89%,1034.7 Hpa,10º (N),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,04Z,0.9,91%,1034.9 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,03Z,0.6,90%,1035.5 Hpa,320º (NW),3.6,0/8,-,-,-,-,-,-,Clear
,,,,12/02/2019,02Z,1.3,89%,1035.5 Hpa,350º (N),1.8,-,-,-,-,-,-,-,-
,,,,12/02/2019,01Z,1.9,87%,1035.3 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,12/02/2019,00Z,2.4,84%,1034.9 Hpa,350º (N),3.6,0/8,-,-,-,-,-,-,Clear
,,,,11/02/2019,23Z,2.9,80%,1034.8 Hpa,30º (NE),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,22Z,3.7,76%,1034.5 Hpa,340º (N),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,21Z,4.9,70%,1033.6 Hpa,40º (NE),5.4,1/8,-,-,CI,-,-,-,Few clouds
,,,,11/02/2019,20Z,4.7,70%,1033.3 Hpa,20º (N),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,19Z,6.2,63%,1032.2 Hpa,360º (N),1.8,-,-,-,-,-,-,-,-
,,,,11/02/2019,18Z,7.9,56%,1030.8 Hpa,30º (NE),3.6,1/8,-,-,CI,-,10.4,-,Few clouds
,,,,11/02/2019,17Z,8.9,52%,1030.1 Hpa,40º (NE),5.4,-,-,-,-,-,-,-,-
,,,,11/02/2019,16Z,9.9,49%,1029.7 Hpa,40º (NE),5.4,-,-,-,-,-,-,-,-
,,,,11/02/2019,15Z,10.1,47%,1030.1 Hpa,20º (N),3.6,2/8,1/8 CU,-,CI,-,-,-,Few clouds
,,,,11/02/2019,14Z,9.7,51%,1030.4 Hpa,40º (NE),7.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,13Z,9.1,54%,1031.1 Hpa,20º (N),5.4,-,-,-,-,-,-,-,-
,,,,11/02/2019,12Z,7.9,59%,1032.1 Hpa,40º (NE),3.6,3/8,2/8 CU,-,CI,-,-,-,Scattered clouds
,,,,11/02/2019,11Z,6.8,65%,1032.4 Hpa,30º (NE),5.4,-,-,-,-,-,-,-,-
,,,,11/02/2019,10Z,5.4,72%,1032.5 Hpa,60º (NE),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,09Z,2.4,91%,1033.2 Hpa,310º (NW),3.6,3/8,-,-,CI,-,-,-,Scattered clouds
,,,,11/02/2019,08Z,0.6,97%,1033.0 Hpa,300º (NW),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,07Z,0.8,95%,1032.5 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,11/02/2019,06Z,0.9,95%,1031.9 Hpa,320º (NW),3.6,3/8,3/8 ST,-,-,Tr(24h),-,0.9,Scattered clouds
,,,,11/02/2019,05Z,1.3,95%,1030.9 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,11/02/2019,04Z,2.0,93%,1030.1 Hpa,70º (E),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,03Z,2.8,91%,1029.5 Hpa,360º (N),1.8,3/8,-,2/8 AC,CI,-,-,-,Scattered clouds
,,,,11/02/2019,02Z,2.3,95%,1029.5 Hpa,60º (NE),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,01Z,2.5,89%,1028.6 Hpa,310º (NW),3.6,-,-,-,-,-,-,-,-
,,,,11/02/2019,00Z,3.6,80%,1028.1 Hpa,320º (NW),3.6,3/8,-,2/8 AC,CI,-,-,-,Scattered clouds
,,,,10/02/2019,23Z,4.8,75%,1027.1 Hpa,330º (NW),5.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,22Z,5.2,72%,1026.3 Hpa,290º (W),5.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,21Z,6.5,67%,1025.3 Hpa,320º (NW),11.2,5/8,-,2/8 AC,CI/CS,-,-,-,Cloudy
,,,,10/02/2019,20Z,7.5,70%,1024.1 Hpa,310º (NW),11.2,-,-,-,-,-,-,-,-
,,,,10/02/2019,19Z,9.1,70%,1023.3 Hpa,340º (N),5.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,18Z,10.7,89%,1021.5 Hpa,220º (SW),7.6,4/8,3/8 CU/ST,-,CI,Tr(12h),12.5,-,Scattered clouds
,,,,10/02/2019,17Z,11.4,86%,1020.9 Hpa,190º (S),9.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,16Z,12.1,83%,1020.2 Hpa,260º (W),13.0,-,-,-,-,Tr(1h),-,-,Drizzle or snow grains
,,,,10/02/2019,15Z,10.9,89%,1020.5 Hpa,250º (W),14.8,8/8,8/8 ST,N/A,N/A,Tr(3h),-,-,"Overcast, drizzle"
,,,,10/02/2019,14Z,11.4,80%,1019.9 Hpa,260º (W),22.3,-,-,-,-,Tr(1h),-,-,Drizzle
,,,,10/02/2019,13Z,11.0,81%,1019.9 Hpa,250º (W),16.6,-,-,-,-,Tr(1h),-,-,Drizzle
,,,,10/02/2019,12Z,11.1,74%,1020.4 Hpa,240º (SW),20.5,8/8,8/8 ST,N/A,N/A,-,-,-,Overcast
,,,,10/02/2019,11Z,10.4,75%,1020.5 Hpa,240º (SW),14.8,-,-,-,-,-,-,-,-
,,,,10/02/2019,10Z,9.5,80%,1020.3 Hpa,240º (SW),18.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,09Z,7.9,83%,1021.4 Hpa,230º (SW),9.4,7/8,7/8 SC,N/A,N/A,-,-,-,Cloudy
,,,,10/02/2019,08Z,7.6,83%,1020.5 Hpa,240º (SW),9.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,07Z,7.2,82%,1020.5 Hpa,210º (SW),7.6,-,-,-,-,-,-,-,-
,,,,10/02/2019,06Z,6.9,84%,1019.9 Hpa,180º (S),7.6,7/8,4/8 SC,AC,N/A,Tr(12h),-,6.7,Cloudy
,,,,10/02/2019,05Z,7.2,81%,1020.2 Hpa,210º (SW),7.6,-,-,-,-,-,-,-,-
,,,,10/02/2019,04Z,7.0,81%,1020.4 Hpa,210º (SW),9.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,03Z,6.9,78%,1020.8 Hpa,200º (S),7.6,8/8,2/8 SC,AC,CS,-,-,-,Overcast
,,,,10/02/2019,02Z,7.0,76%,1020.9 Hpa,180º (S),7.6,-,-,-,-,-,-,-,-
,,,,10/02/2019,01Z,7.1,76%,1021.4 Hpa,210º (SW),9.4,-,-,-,-,-,-,-,-
,,,,10/02/2019,00Z,6.9,78%,1021.8 Hpa,240º (SW),9.4,8/8,-,3/8 AC,CS,-,-,-,Overcast
,,,,09/02/2019,23Z,6.9,78%,1022.0 Hpa,180º (S),7.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,22Z,7.3,76%,1021.8 Hpa,170º (S),3.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,21Z,8.3,69%,1021.3 Hpa,200º (S),3.6,8/8,-,3/8 AC,CI/CS,-,-,-,Overcast
,,,,09/02/2019,20Z,8.8,66%,1021.3 Hpa,260º (W),20.5,-,-,-,-,-,-,-,-
,,,,09/02/2019,19Z,9.1,68%,1020.6 Hpa,270º (W),13.0,-,-,-,-,-,-,-,-
,,,,09/02/2019,18Z,10.6,61%,1019.5 Hpa,250º (W),9.4,4/8,1/8 SC,AC,CS,-,13.0,-,Scattered clouds
,,,,09/02/2019,17Z,11.6,55%,1019.1 Hpa,260º (W),11.2,-,-,-,-,-,-,-,-
,,,,09/02/2019,16Z,12.7,50%,1019.0 Hpa,230º (SW),7.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,15Z,12.9,48%,1019.6 Hpa,240º (SW),11.2,4/8,-,1/8 AC,CI/CS,-,-,-,Scattered clouds
,,,,09/02/2019,14Z,12.6,50%,1020.1 Hpa,190º (S),7.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,13Z,11.5,55%,1021.3 Hpa,240º (SW),11.2,-,-,-,-,-,-,-,-
,,,,09/02/2019,12Z,10.8,56%,1022.5 Hpa,230º (SW),7.6,5/8,3/8 SC,AC,CI,-,-,-,Cloudy
,,,,09/02/2019,11Z,9.2,65%,1023.4 Hpa,200º (S),7.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,10Z,7.6,80%,1023.9 Hpa,150º (SE),7.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,09Z,6.0,88%,1024.5 Hpa,170º (S),5.4,6/8,5/8 SC,AC,-,-,-,-,Cloudy
,,,,09/02/2019,08Z,5.6,88%,1024.5 Hpa,180º (S),5.4,-,-,-,-,-,-,-,-
,,,,09/02/2019,07Z,5.6,88%,1024.4 Hpa,190º (S),5.4,-,-,-,-,-,-,-,-
,,,,09/02/2019,06Z,5.6,88%,1024.1 Hpa,180º (S),7.6,7/8,7/8 ST,N/A,N/A,-,-,4.6,Cloudy
,,,,09/02/2019,05Z,5.3,88%,1024.2 Hpa,170º (S),3.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,04Z,5.2,88%,1024.4 Hpa,170º (S),3.6,-,-,-,-,-,-,-,-
,,,,09/02/2019,03Z,5.3,88%,1024.6 Hpa,180º (S),7.6,7/8,6/8 SC,AC,N/A,-,-,-,Cloudy
,,,,09/02/2019,02Z,5.4,85%,1024.8 Hpa,220º (SW),11.2,-,-,-,-,-,-,-,-
,,,,09/02/2019,01Z,4.7,86%,1024.8 Hpa,220º (SW),13.0,-,-,-,-,-,-,-,-
,,,,09/02/2019,00Z,5.2,85%,1024.6 Hpa,210º (SW),9.4,6/8,-,-,CS,-,-,-,Cloudy
,,,,08/02/2019,23Z,5.5,82%,1024.5 Hpa,210º (SW),9.4,-,-,-,-,-,-,-,-
,,,,08/02/2019,22Z,5.6,82%,1024.2 Hpa,190º (S),5.4,-,-,-,-,-,-,-,-
,,,,08/02/2019,21Z,5.8,82%,1023.5 Hpa,180º (S),9.4,5/8,-,-,CS,-,-,-,Cloudy
,,,,08/02/2019,20Z,6.6,77%,1023.2 Hpa,220º (SW),7.6,-,-,-,-,-,-,-,-
,,,,08/02/2019,19Z,7.1,76%,1022.7 Hpa,250º (W),9.4,-,-,-,-,-,-,-,-
,,,,08/02/2019,18Z,8.2,73%,1021.9 Hpa,270º (W),11.2,6/8,-,-,CI/CS,-,12.9,-,Cloudy
,,,,08/02/2019,17Z,10.5,66%,1020.5 Hpa,260º (W),11.2,-,-,-,-,-,-,-,-
,,,,08/02/2019,16Z,12.4,59%,1019.6 Hpa,260º (W),11.2,-,-,-,-,-,-,-,-
,,,,08/02/2019,15Z,12.7,57%,1019.6 Hpa,260º (W),13.0,3/8,1/8 CU,-,CS,-,-,-,Scattered clouds
,,,,08/02/2019,14Z,11.8,60%,1020.3 Hpa,190º (S),7.6,-,-,-,-,-,-,-,-
,,,,08/02/2019,13Z,10.3,67%,1021.6 Hpa,230º (SW),7.6,-,-,-,-,-,-,-,-
,,,,08/02/2019,12Z,8.0,73%,1023.4 Hpa,220º (SW),9.4,6/8,2/8 SC,AC,CS,-,-,-,Cloudy
,,,,08/02/2019,11Z,4.7,83%,1024.7 Hpa,200º (S),7.6,-,-,-,-,-,-,-,-
,,,,08/02/2019,10Z,3.5,83%,1025.2 Hpa,180º (S),5.4,-,-,-,-,-,-,-,-
,,,,08/02/2019,09Z,1.6,95%,1025.7 Hpa,170º (S),3.6,2/8,-,-,CI,-,-,-,Few clouds
,,,,08/02/2019,08Z,-0.8,97%,1026.4 Hpa,280º (W),1.8,-,-,-,-,-,-,-,-
,,,,08/02/2019,07Z,-0.9,97%,1026.2 Hpa,110º (E),1.8,-,-,-,-,-,-,-,-
,,,,08/02/2019,06Z,-1.1,94%,1026.0 Hpa,290º (W),3.6,0/8,-,-,-,-,-,-1.1,"Clear, mist"
,,,,08/02/2019,05Z,-0.6,92%,1026.0 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,08/02/2019,04Z,0.8,91%,1025.7 Hpa,110º (E),1.8,-,-,-,-,-,-,-,-
,,,,08/02/2019,03Z,2.0,89%,1025.6 Hpa,180º (S),5.4,0/8,-,-,-,-,-,-,Clear
,,,,08/02/2019,02Z,2.9,86%,1025.7 Hpa,180º (S),9.4,-,-,-,-,-,-,-,-
,,,,08/02/2019,01Z,3.9,84%,1025.6 Hpa,180º (S),7.6,-,-,-,-,-,-,-,-
,,,,08/02/2019,00Z,4.0,86%,1025.9 Hpa,170º (S),5.4,3/8,1/8 ST,-,CI,-,-,-,Scattered clouds
,,,,07/02/2019,23Z,4.0,86%,1026.2 Hpa,150º (SE),1.8,-,-,-,-,-,-,-,-
,,,,07/02/2019,22Z,4.4,80%,1026.0 Hpa,230º (SW),3.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,21Z,5.3,78%,1025.6 Hpa,70º (E),1.8,2/8,-,-,CI,-,-,-,Few clouds
,,,,07/02/2019,20Z,6.5,73%,1024.8 Hpa,250º (W),3.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,19Z,7.8,69%,1024.3 Hpa,250º (W),3.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,18Z,10.0,60%,1023.5 Hpa,220º (SW),3.6,4/8,-,-,CI,-,13.3,-,Scattered clouds
,,,,07/02/2019,17Z,11.8,54%,1022.8 Hpa,190º (S),5.4,-,-,-,-,-,-,-,-
,,,,07/02/2019,16Z,12.9,50%,1022.6 Hpa,220º (SW),5.4,-,-,-,-,-,-,-,-
,,,,07/02/2019,15Z,13.1,51%,1022.8 Hpa,230º (SW),5.4,2/8,2/8 CU,-,-,-,-,-,Few clouds
,,,,07/02/2019,14Z,12.8,52%,1022.9 Hpa,190º (S),7.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,13Z,11.3,59%,1024.1 Hpa,210º (SW),7.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,12Z,8.8,65%,1025.6 Hpa,190º (S),7.6,1/8,1/8 SC,-,-,-,-,-,Few clouds
,,,,07/02/2019,11Z,5.9,72%,1027.0 Hpa,190º (S),7.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,10Z,4.1,75%,1027.8 Hpa,200º (S),5.4,-,-,-,-,-,-,-,-
,,,,07/02/2019,09Z,2.3,84%,1028.0 Hpa,160º (S),3.6,4/8,1/8 SC,-,CI,-,-,-,Scattered clouds
,,,,07/02/2019,08Z,1.0,87%,1028.0 Hpa,200º (S),3.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,07Z,1.1,89%,1027.1 Hpa,180º (S),7.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,06Z,1.5,87%,1027.0 Hpa,180º (S),5.4,3/8,-,-,CI/CS,-,-,1.5,Scattered clouds
,,,,07/02/2019,05Z,2.0,84%,1026.7 Hpa,210º (SW),1.8,-,-,-,-,-,-,-,-
,,,,07/02/2019,04Z,2.8,84%,1026.2 Hpa,180º (S),7.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,03Z,2.9,86%,1026.5 Hpa,180º (S),5.4,2/8,-,-,CI,-,-,-,Few clouds
,,,,07/02/2019,02Z,4.3,79%,1025.8 Hpa,160º (S),3.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,01Z,5.1,73%,1025.9 Hpa,190º (S),7.6,-,-,-,-,-,-,-,-
,,,,07/02/2019,00Z,6.0,70%,1025.8 Hpa,200º (S),7.6,5/8,-,-,CI/CS,-,-,-,Cloudy
,,,,06/02/2019,23Z,7.4,61%,1025.0 Hpa,250º (W),7.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,22Z,8.3,58%,1024.3 Hpa,190º (S),7.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,21Z,8.3,57%,1024.1 Hpa,130º (SE),3.6,6/8,-,-,CI/CS,-,-,-,Cloudy
,,,,06/02/2019,20Z,9.0,58%,1024.1 Hpa,280º (W),7.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,19Z,10.8,65%,1023.4 Hpa,220º (SW),7.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,18Z,11.6,63%,1022.9 Hpa,180º (S),5.4,6/8,-,-,CI/CS,-,15.3,-,Cloudy
,,,,06/02/2019,17Z,13.8,53%,1022.1 Hpa,230º (SW),5.4,-,-,-,-,-,-,-,-
,,,,06/02/2019,16Z,14.7,49%,1022.2 Hpa,240º (SW),9.4,-,-,-,-,-,-,-,-
,,,,06/02/2019,15Z,15.1,49%,1022.3 Hpa,250º (W),5.4,6/8,-,2/8 AC,CI/CS,-,-,-,Cloudy
,,,,06/02/2019,14Z,14.2,50%,1023.3 Hpa,240º (SW),7.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,13Z,12.5,56%,1024.6 Hpa,200º (S),5.4,-,-,-,-,-,-,-,-
,,,,06/02/2019,12Z,9.2,67%,1026.7 Hpa,150º (SE),3.6,3/8,-,-,CI,-,-,-,Scattered clouds
,,,,06/02/2019,11Z,6.1,77%,1028.6 Hpa,130º (SE),3.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,10Z,3.5,87%,1029.9 Hpa,30º (NE),1.8,-,-,-,-,-,-,-,-
,,,,06/02/2019,09Z,0.9,97%,1030.8 Hpa,310º (NW),1.8,2/8,-,-,CI,-,-,-,"Few clouds, mist"
,,,,06/02/2019,08Z,0.0,97%,1030.7 Hpa,330º (NW),3.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,07Z,-0.1,97%,1030.7 Hpa,320º (NW),3.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,06Z,-0.1,95%,1030.5 Hpa,360º (N),1.8,2/8,-,-,CI,-,-,-0.1,"Few clouds, mist"
,,,,06/02/2019,05Z,0.3,95%,1030.6 Hpa,30º (NE),1.8,-,-,-,-,-,-,-,-
,,,,06/02/2019,04Z,0.8,95%,1030.5 Hpa,80º (E),1.8,-,-,-,-,-,-,-,-
,,,,06/02/2019,03Z,1.4,93%,1030.9 Hpa,10º (N),1.8,2/8,-,-,CI,-,-,-,Few clouds
,,,,06/02/2019,02Z,2.0,91%,1031.0 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,06/02/2019,01Z,2.8,91%,1031.0 Hpa,90º (E),3.6,-,-,-,-,-,-,-,-
,,,,06/02/2019,00Z,3.3,89%,1031.1 Hpa,20º (N),3.6,2/8,-,-,CI,-,-,-,Few clouds
,,,,05/02/2019,23Z,4.4,86%,1030.9 Hpa,60º (NE),3.6,-,-,-,-,-,-,-,-
,,,,05/02/2019,22Z,5.1,82%,1030.8 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,21Z,6.1,79%,1030.3 Hpa,30º (NE),1.8,0/8,-,-,-,-,-,-,Clear
,,,,05/02/2019,20Z,7.1,74%,1029.9 Hpa,30º (NE),3.6,-,-,-,-,-,-,-,-
,,,,05/02/2019,19Z,8.3,72%,1029.5 Hpa,250º (W),5.4,-,-,-,-,-,-,-,-
,,,,05/02/2019,18Z,10.3,64%,1028.6 Hpa,220º (SW),3.6,0/8,-,-,-,-,14.5,-,Clear
,,,,05/02/2019,17Z,12.9,53%,1027.7 Hpa,250º (W),3.6,-,-,-,-,-,-,-,-
,,,,05/02/2019,16Z,14.0,52%,1027.5 Hpa,250º (W),3.6,-,-,-,-,-,-,-,-
,,,,05/02/2019,15Z,14.2,48%,1027.4 Hpa,250º (W),3.6,1/8,-,-,CI,-,-,-,Few clouds
,,,,05/02/2019,14Z,13.0,51%,1028.4 Hpa,170º (S),5.4,-,-,-,-,-,-,-,-
,,,,05/02/2019,13Z,11.6,52%,1029.5 Hpa,260º (W),5.4,-,-,-,-,-,-,-,-
,,,,05/02/2019,12Z,8.1,53%,1031.4 Hpa,190º (S),3.6,0/8,-,-,-,-,-,-,Clear
,,,,05/02/2019,11Z,5.2,62%,1032.9 Hpa,150º (SE),3.6,-,-,-,-,-,-,-,-
,,,,05/02/2019,10Z,3.8,69%,1033.1 Hpa,90º (E),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,09Z,0.3,85%,1034.3 Hpa,10º (N),1.8,0/8,-,-,-,-,-,-,Clear
,,,,05/02/2019,08Z,-1.4,92%,1034.4 Hpa,310º (NW),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,07Z,-1.3,90%,1033.8 Hpa,20º (N),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,06Z,-1.0,90%,1033.1 Hpa,80º (E),1.8,0/8,-,-,-,-,-,-1.0,Clear
,,,,05/02/2019,05Z,-0.7,88%,1033.1 Hpa,120º (SE),3.6,-,-,-,-,-,-,-,-
,,,,05/02/2019,04Z,-0.2,85%,1033.0 Hpa,320º (NW),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,03Z,0.1,85%,1033.1 Hpa,330º (NW),1.8,0/8,-,-,-,-,-,-,Clear
,,,,05/02/2019,02Z,0.8,82%,1032.8 Hpa,100º (E),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,01Z,1.1,80%,1032.8 Hpa,350º (N),1.8,-,-,-,-,-,-,-,-
,,,,05/02/2019,00Z,2.3,75%,1032.5 Hpa,130º (SE),1.8,1/8,-,-,CI,-,-,-,Few clouds
,,,,04/02/2019,23Z,2.8,73%,1032.3 Hpa,130º (SE),1.8,-,-,-,-,-,-,-,-
,,,,04/02/2019,22Z,3.2,72%,1032.0 Hpa,190º (S),1.8,-,-,-,-,-,-,-,-
,,,,04/02/2019,21Z,3.3,69%,1031.8 Hpa,210º (SW),1.8,3/8,-,1/8 AC,CS,-,-,-,Scattered clouds
,,,,04/02/2019,20Z,4.1,64%,1031.2 Hpa,290º (W),3.6,-,-,-,-,-,-,-,-
,,,,04/02/2019,19Z,5.4,59%,1030.6 Hpa,270º (W),3.6,-,-,-,-,-,-,-,-
,,,,04/02/2019,18Z,7.0,50%,1029.7 Hpa,190º (S),7.6,5/8,-,2/8 AC,CS,-,9.7,-,Cloudy
,,,,04/02/2019,17Z,8.1,46%,1029.2 Hpa,230º (SW),5.4,-,-,-,-,-,-,-,-
,,,,04/02/2019,16Z,9.3,44%,1029.0 Hpa,250º (W),5.4,-,-,-,-,-,-,-,-
